match_id,team_id,from_player_id,from_position,to_player_id,to_position,from_position_x,from_position_y,from_position_encoded
3788759,942,9466,Forward,10534,Midfield,94.0,4.7,1
3788759,942,10534,Midfield,31067,Midfield,82.0,3.5,3
3788759,942,31067,Midfield,10540,Defender,75.0,9.9,3
3788759,942,10540,Defender,9481,Defender,49.1,10.4,0
3788759,942,9481,Defender,3620,Defender,37.9,37.8,0
3788759,942,3620,Defender,9645,Goalkeeper,35.8,50.1,0
3788759,768,9550,Defender,3244,Defender,40.8,61.3,0
3788759,768,3244,Defender,3382,Defender,35.6,51.3,0
3788759,768,9550,Defender,4354,Forward,75.7,68.2,0
3788759,768,4354,Forward,4706,Midfield,86.3,60.5,1
3788759,768,4706,Midfield,9550,Defender,76.8,60.2,3
3788759,768,9550,Defender,4354,Forward,82.8,77.2,0
3788759,768,4354,Forward,9550,Defender,82.8,71.2,1
3788759,768,9550,Defender,3244,Defender,77.0,77.7,0
3788759,768,3244,Defender,3323,Defender,62.3,47.8,0
3788759,768,3323,Defender,3382,Defender,54.6,28.2,0
3788759,768,3382,Defender,3233,Forward,61.2,11.8,0
3788759,768,3233,Forward,3382,Defender,74.2,6.1,1
3788759,768,3382,Defender,7843,Midfield,96.1,24.1,0
3788759,942,10540,Defender,10534,Midfield,23.2,52.5,0
3788759,768,3468,Goalkeeper,4354,Forward,13.7,8.1,2
3788759,768,4354,Forward,3323,Defender,22.1,11.2,1
3788759,768,3323,Defender,3943,Midfield,27.8,32.5,0
3788759,768,3943,Midfield,3382,Defender,39.1,13.5,3
3788759,768,3382,Defender,4354,Forward,50.8,5.4,0
3788759,768,4354,Forward,9550,Defender,52.8,21.3,1
3788759,768,9550,Defender,3244,Defender,48.0,73.4,0
3788759,768,3244,Defender,3468,Goalkeeper,26.4,60.7,0
3788759,768,3468,Goalkeeper,3382,Defender,6.7,39.2,2
3788759,768,3382,Defender,7843,Midfield,29.8,5.4,0
3788759,768,7843,Midfield,4354,Forward,43.6,5.8,3
3788759,768,3382,Defender,3233,Forward,50.8,6.3,0
3788759,942,3620,Defender,9048,Defender,49.6,50.5,0
3788759,942,9048,Defender,9466,Forward,61.1,75.2,0
3788759,942,9466,Forward,31067,Midfield,82.0,74.0,1
3788759,942,31067,Midfield,9481,Defender,70.4,68.6,3
3788759,942,9481,Defender,10540,Defender,48.2,49.0,0
3788759,942,10540,Defender,3655,Defender,62.3,21.4,0
3788759,942,3655,Defender,10534,Midfield,69.5,4.7,0
3788759,942,10534,Midfield,9481,Defender,63.8,24.2,3
3788759,942,9481,Defender,3620,Defender,47.9,32.6,0
3788759,942,3620,Defender,31067,Midfield,49.1,53.0,0
3788759,942,31067,Midfield,10540,Defender,52.3,34.3,3
3788759,942,31067,Midfield,9481,Defender,84.2,6.7,3
3788759,768,3468,Goalkeeper,3244,Defender,7.0,44.1,2
3788759,768,3244,Defender,3943,Midfield,11.1,58.2,0
3788759,768,3943,Midfield,3244,Defender,24.6,44.3,3
3788759,768,3244,Defender,3323,Defender,17.1,49.2,0
3788759,768,3323,Defender,7843,Midfield,11.7,20.4,0
3788759,768,3468,Goalkeeper,3382,Defender,26.4,54.2,2
3788759,768,3382,Defender,3233,Forward,61.8,15.8,0
3788759,768,3233,Forward,3323,Defender,58.3,23.0,1
3788759,768,3323,Defender,3382,Defender,42.3,32.5,0
3788759,768,3382,Defender,3323,Defender,60.1,5.1,0
3788759,768,3323,Defender,3244,Defender,37.9,35.1,0
3788759,768,3244,Defender,3323,Defender,43.6,52.4,0
3788759,768,3323,Defender,9550,Defender,29.6,40.0,0
3788759,768,9550,Defender,3244,Defender,45.6,74.3,0
3788759,768,3244,Defender,9550,Defender,49.7,47.2,0
3788759,768,9550,Defender,4706,Midfield,70.5,76.6,0
3788759,768,4706,Midfield,3323,Defender,50.6,51.5,3
3788759,768,3323,Defender,7843,Midfield,39.1,33.4,0
3788759,768,7843,Midfield,3323,Defender,53.8,20.4,3
3788759,768,3323,Defender,3244,Defender,45.1,35.7,0
3788759,768,3244,Defender,3943,Midfield,47.6,57.9,0
3788759,768,3943,Midfield,3244,Defender,54.6,47.8,3
3788759,768,3244,Defender,9550,Defender,43.3,57.5,0
3788759,768,9550,Defender,4706,Midfield,51.5,78.9,0
3788759,768,4706,Midfield,3244,Defender,63.5,60.5,3
3788759,768,3244,Defender,3382,Defender,51.7,56.2,0
3788759,768,3382,Defender,7843,Midfield,67.3,12.9,0
3788759,768,7843,Midfield,3233,Forward,62.3,3.1,3
3788759,768,9550,Defender,4354,Forward,19.4,50.1,0
3788759,768,4354,Forward,3943,Midfield,31.8,67.4,1
3788759,768,3943,Midfield,4354,Forward,25.5,69.2,3
3788759,768,3244,Defender,3943,Midfield,31.6,71.7,0
3788759,768,3943,Midfield,7843,Midfield,35.0,51.8,3
3788759,768,7843,Midfield,3943,Midfield,43.3,18.6,3
3788759,768,3943,Midfield,3323,Defender,41.9,40.3,3
3788759,768,3323,Defender,3468,Goalkeeper,29.6,30.8,0
3788759,768,3468,Goalkeeper,3244,Defender,9.1,44.3,2
3788759,768,3244,Defender,9550,Defender,12.6,63.4,0
3788759,942,3655,Defender,9974,Midfield,62.9,6.9,0
3788759,942,9974,Midfield,10534,Midfield,69.0,25.9,3
3788759,942,10534,Midfield,31067,Midfield,58.9,27.9,3
3788759,942,31067,Midfield,10534,Midfield,60.3,37.2,3
3788759,942,10534,Midfield,10540,Defender,65.8,24.8,3
3788759,942,10540,Defender,3655,Defender,62.3,5.2,0
3788759,768,3468,Goalkeeper,3382,Defender,14.2,35.1,2
3788759,942,9645,Goalkeeper,31067,Midfield,7.0,52.2,2
3788759,942,31067,Midfield,10534,Midfield,51.4,38.9,3
3788759,942,10534,Midfield,3655,Defender,49.6,28.6,3
3788759,942,3655,Defender,10540,Defender,54.3,3.7,0
3788759,942,10540,Defender,9481,Defender,39.9,10.4,0
3788759,942,9481,Defender,31067,Midfield,32.7,29.7,0
3788759,942,31067,Midfield,3620,Defender,45.1,46.4,3
3788759,942,3620,Defender,9048,Defender,36.7,64.5,0
3788759,942,9048,Defender,9466,Forward,47.9,75.2,0
3788759,768,4706,Midfield,9550,Defender,57.2,55.3,3
3788759,768,9550,Defender,3244,Defender,53.1,73.7,0
3788759,768,3244,Defender,9550,Defender,40.5,59.9,0
3788759,768,9550,Defender,3943,Midfield,73.3,78.0,0
3788759,768,3943,Midfield,3233,Forward,54.6,44.6,3
3788759,768,3233,Forward,3943,Midfield,67.8,20.4,1
3788759,768,3943,Midfield,3244,Defender,60.6,32.5,3
3788759,768,3244,Defender,9550,Defender,59.2,54.4,0
3788759,942,10540,Defender,9481,Defender,40.7,4.7,0
3788759,942,9481,Defender,3620,Defender,34.4,22.6,0
3788759,942,3620,Defender,10534,Midfield,50.6,52.8,0
3788759,942,10534,Midfield,3655,Defender,63.5,26.8,3
3788759,942,3655,Defender,10540,Defender,87.1,5.5,0
3788759,942,10540,Defender,9048,Defender,109.9,13.6,0
3788759,768,3468,Goalkeeper,3244,Defender,7.0,44.1,2
3788759,768,3244,Defender,3382,Defender,18.1,41.5,0
3788759,768,3382,Defender,3323,Defender,37.9,7.1,0
3788759,768,3323,Defender,3468,Goalkeeper,11.9,18.1,0
3788759,768,3468,Goalkeeper,3244,Defender,6.7,42.9,2
3788759,768,3244,Defender,9550,Defender,16.6,50.7,0
3788759,768,9550,Defender,3943,Midfield,41.3,74.0,0
3788759,768,3943,Midfield,3323,Defender,25.2,55.0,3
3788759,768,3323,Defender,3382,Defender,27.6,21.0,0
3788759,768,3382,Defender,7843,Midfield,47.6,8.1,0
3788759,768,7843,Midfield,3382,Defender,64.1,8.3,3
3788759,768,3382,Defender,3323,Defender,54.6,5.8,0
3788759,768,3323,Defender,3382,Defender,35.6,13.8,0
3788759,768,3382,Defender,7843,Midfield,45.1,4.9,0
3788759,942,9481,Defender,9048,Defender,11.0,58.8,0
3788759,942,9048,Defender,9481,Defender,16.5,75.5,0
3788759,942,9481,Defender,3620,Defender,6.2,66.8,0
3788759,768,3382,Defender,7843,Midfield,92.4,6.3,0
3788759,768,3382,Defender,4354,Forward,85.2,4.0,0
3788759,942,9645,Goalkeeper,3655,Defender,6.0,44.0,2
3788759,768,3468,Goalkeeper,9550,Defender,13.9,43.8,2
3788759,768,9550,Defender,4706,Midfield,47.4,76.6,0
3788759,768,4706,Midfield,3244,Defender,49.7,65.7,3
3788759,768,3244,Defender,3323,Defender,30.9,60.7,0
3788759,768,3323,Defender,3244,Defender,38.1,40.6,0
3788759,768,3244,Defender,7843,Midfield,51.7,42.6,0
3788759,768,7843,Midfield,3943,Midfield,71.0,3.4,3
3788759,768,3943,Midfield,4706,Midfield,50.3,7.4,3
3788759,768,4706,Midfield,3323,Defender,56.0,34.5,3
3788759,768,3323,Defender,3244,Defender,40.1,40.0,0
3788759,768,3244,Defender,9550,Defender,45.4,53.0,0
3788759,768,9550,Defender,4354,Forward,78.8,76.6,0
3788759,768,4354,Forward,3382,Defender,73.3,64.8,1
3788759,768,3382,Defender,3233,Forward,96.9,14.9,0
3788759,768,3233,Forward,7843,Midfield,95.2,19.3,1
3788759,768,3244,Defender,9550,Defender,66.7,73.2,0
3788759,768,9550,Defender,4354,Forward,82.2,76.4,0
3788759,768,4354,Forward,9550,Defender,86.5,70.2,1
3788759,768,9550,Defender,4706,Midfield,83.4,76.0,0
3788759,768,4706,Midfield,4354,Forward,76.8,71.4,3
3788759,768,4354,Forward,4706,Midfield,82.2,67.7,1
3788759,768,4706,Midfield,4354,Forward,78.0,66.5,3
3788759,768,4354,Forward,3943,Midfield,77.0,56.7,1
3788759,768,3943,Midfield,7843,Midfield,83.2,28.5,3
3788759,768,7843,Midfield,3943,Midfield,84.9,10.9,3
3788759,768,3943,Midfield,7843,Midfield,84.0,20.1,3
3788759,768,7843,Midfield,3233,Forward,85.7,6.9,3
3788759,942,9466,Forward,31067,Midfield,82.5,23.6,1
3788759,768,7843,Midfield,4354,Forward,51.7,67.7,3
3788759,942,3655,Defender,9974,Midfield,33.8,26.6,0
3788759,942,9974,Midfield,9048,Defender,44.4,44.4,3
3788759,942,9048,Defender,3620,Defender,54.6,68.9,0
3788759,942,3620,Defender,31067,Midfield,34.7,62.3,0
3788759,942,31067,Midfield,3620,Defender,39.3,58.3,3
3788759,942,3620,Defender,9481,Defender,31.2,61.1,0
3788759,942,9481,Defender,9645,Goalkeeper,18.2,43.3,0
3788759,768,3323,Defender,3468,Goalkeeper,26.6,34.0,0
3788759,768,9550,Defender,3244,Defender,50.3,80.0,0
3788759,768,3244,Defender,9550,Defender,40.1,77.2,0
3788759,768,9550,Defender,3244,Defender,55.5,77.5,0
3788759,768,3244,Defender,3323,Defender,38.5,70.5,0
3788759,768,3323,Defender,3382,Defender,29.6,15.6,0
3788759,768,3382,Defender,7843,Midfield,57.2,6.1,0
3788759,768,7843,Midfield,3943,Midfield,54.8,17.0,3
3788759,768,3943,Midfield,4706,Midfield,48.8,47.5,3
3788759,942,10540,Defender,9645,Goalkeeper,5.9,10.9,0
3788759,768,9550,Defender,3943,Midfield,38.1,80.0,0
3788759,768,3943,Midfield,9550,Defender,30.9,72.0,3
3788759,768,9550,Defender,3244,Defender,34.4,76.6,0
3788759,942,3655,Defender,9466,Forward,75.8,9.6,0
3788759,942,9466,Forward,9974,Midfield,93.2,8.4,1
3788759,942,9974,Midfield,9466,Forward,93.2,22.6,3
3788759,768,3943,Midfield,3382,Defender,40.8,23.0,3
3788759,768,3382,Defender,3233,Forward,39.1,7.4,0
3788759,768,3233,Forward,4354,Forward,24.4,13.8,1
3788759,942,10540,Defender,9645,Goalkeeper,68.4,72.7,0
3788759,942,9645,Goalkeeper,3655,Defender,19.7,35.5,2
3788759,768,9550,Defender,3244,Defender,12.6,80.0,0
3788759,768,3244,Defender,3382,Defender,5.1,51.0,0
3788759,768,3382,Defender,3233,Forward,81.7,14.9,0
3788759,768,3233,Forward,3943,Midfield,88.6,6.9,1
3788759,768,3943,Midfield,4706,Midfield,77.0,24.1,3
3788759,768,4706,Midfield,3943,Midfield,79.4,40.0,3
3788759,768,3943,Midfield,3382,Defender,77.0,24.5,3
3788759,768,3382,Defender,3943,Midfield,83.7,6.1,0
3788759,768,3943,Midfield,3244,Defender,65.5,16.6,3
3788759,768,3244,Defender,4354,Forward,65.8,50.1,0
3788759,768,4354,Forward,9550,Defender,87.2,55.9,1
3788759,768,9550,Defender,4354,Forward,102.7,78.9,0
3788759,768,4354,Forward,4706,Midfield,86.5,73.7,1
3788759,768,4706,Midfield,4354,Forward,82.8,66.2,3
3788759,768,4354,Forward,3244,Defender,73.0,73.4,1
3788759,768,3244,Defender,3323,Defender,68.2,76.4,0
3788759,768,3323,Defender,3943,Midfield,49.1,50.1,0
3788759,768,3943,Midfield,3233,Forward,64.3,22.8,3
3788759,768,3382,Defender,3943,Midfield,72.7,0.1,0
3788759,768,3943,Midfield,3323,Defender,53.5,12.9,3
3788759,768,3323,Defender,3382,Defender,45.4,34.3,0
3788759,768,3382,Defender,3943,Midfield,70.5,6.6,0
3788759,768,3943,Midfield,9550,Defender,62.3,45.5,3
3788759,768,9550,Defender,3244,Defender,70.7,75.2,0
3788759,768,3244,Defender,4706,Midfield,62.1,60.2,0
3788759,768,4706,Midfield,9550,Defender,80.5,54.7,3
3788759,942,31067,Midfield,9974,Midfield,38.4,45.0,3
3788759,942,9974,Midfield,9466,Forward,57.4,32.6,3
3788759,942,9466,Forward,10540,Defender,52.8,22.6,1
3788759,942,10540,Defender,31067,Midfield,34.1,21.9,0
3788759,942,31067,Midfield,10540,Defender,37.3,34.3,3
3788759,942,10540,Defender,9481,Defender,34.7,21.1,0
3788759,942,9481,Defender,9645,Goalkeeper,25.4,41.3,0
3788759,768,4706,Midfield,4354,Forward,74.5,70.9,3
3788759,768,4354,Forward,9550,Defender,84.9,70.5,1
3788759,768,9550,Defender,3244,Defender,67.5,79.2,0
3788759,768,3244,Defender,9550,Defender,51.1,76.0,0
3788759,768,9550,Defender,4706,Midfield,72.5,78.0,0
3788759,768,4706,Midfield,9550,Defender,85.2,73.7,3
3788759,768,9550,Defender,4706,Midfield,84.9,78.4,0
3788759,768,4706,Midfield,3244,Defender,69.0,76.6,3
3788759,768,3244,Defender,3323,Defender,52.6,70.0,0
3788759,768,3323,Defender,3244,Defender,42.5,48.7,0
3788759,768,3244,Defender,4706,Midfield,50.0,62.8,0
3788759,768,4706,Midfield,4354,Forward,70.7,76.9,3
3788759,768,4354,Forward,4706,Midfield,72.2,62.5,1
3788759,768,4706,Midfield,3244,Defender,69.8,75.7,3
3788759,768,3244,Defender,9550,Defender,53.8,55.3,0
3788759,768,9550,Defender,7843,Midfield,75.9,78.4,0
3788759,768,7843,Midfield,4706,Midfield,86.9,58.5,3
3788759,768,3943,Midfield,3382,Defender,67.8,39.7,3
3788759,768,3382,Defender,3943,Midfield,85.4,6.9,0
3788759,768,3943,Midfield,9550,Defender,66.1,40.6,3
3788759,768,9550,Defender,7843,Midfield,92.0,77.2,0
3788759,768,7843,Midfield,9550,Defender,101.6,71.4,3
3788759,768,9550,Defender,7843,Midfield,105.9,74.6,0
3788759,768,7843,Midfield,3244,Defender,95.8,73.4,3
3788759,942,3620,Defender,3655,Defender,23.7,43.8,0
3788759,942,3655,Defender,10540,Defender,52.8,0.9,0
3788759,942,10540,Defender,9481,Defender,9.4,7.9,0
3788759,942,9481,Defender,3620,Defender,18.5,43.8,0
3788759,942,3620,Defender,9048,Defender,17.1,62.8,0
3788759,942,9048,Defender,9974,Midfield,27.7,73.5,0
3788759,942,9974,Midfield,3655,Defender,57.8,32.6,3
3788759,942,3655,Defender,10534,Midfield,81.0,4.9,0
3788759,942,10534,Midfield,9048,Defender,71.8,30.9,3
3788759,942,9048,Defender,31067,Midfield,85.1,69.8,0
3788759,942,31067,Midfield,10540,Defender,83.7,49.8,3
3788759,942,10540,Defender,31067,Midfield,92.9,23.9,0
3788759,942,31067,Midfield,3620,Defender,81.3,36.1,3
3788759,942,3620,Defender,9048,Defender,79.6,49.0,0
3788759,942,9048,Defender,3620,Defender,94.9,72.0,0
3788759,942,3620,Defender,10534,Midfield,80.8,68.3,0
3788759,942,10534,Midfield,31067,Midfield,80.8,56.2,3
3788759,942,31067,Midfield,9048,Defender,89.7,66.0,3
3788759,942,9048,Defender,10534,Midfield,89.7,76.1,0
3788759,942,10534,Midfield,31067,Midfield,99.8,73.8,3
3788759,942,31067,Midfield,3620,Defender,87.4,75.2,3
3788759,942,3620,Defender,9048,Defender,69.3,73.5,0
3788759,942,9048,Defender,9466,Forward,88.5,74.3,0
3788759,942,3655,Defender,9974,Midfield,120.0,80.0,0
3788759,942,9974,Midfield,3655,Defender,116.7,55.6,3
3788759,942,3655,Defender,9481,Defender,105.2,72.0,0
3788759,942,10540,Defender,9048,Defender,48.2,3.2,0
3788759,942,9048,Defender,3655,Defender,40.1,16.2,0
3788759,942,3655,Defender,10534,Midfield,52.8,62.8,0
3788759,942,10534,Midfield,3620,Defender,51.6,52.8,3
3788759,942,3620,Defender,31067,Midfield,45.6,56.0,0
3788759,942,31067,Midfield,9974,Midfield,57.8,51.6,3
3788759,942,9974,Midfield,9481,Defender,63.2,69.8,3
3788759,942,9481,Defender,3655,Defender,39.6,37.2,0
3788759,768,7843,Midfield,3323,Defender,60.0,40.0,3
3788759,768,3244,Defender,3233,Forward,61.0,70.9,0
3788759,768,3233,Forward,3382,Defender,70.0,43.4,1
3788759,768,3233,Forward,3382,Defender,101.1,3.4,1
3788759,768,3382,Defender,3233,Forward,94.3,5.9,0
3788759,768,3233,Forward,3382,Defender,95.3,2.7,1
3788759,768,3382,Defender,7843,Midfield,65.8,24.0,0
3788759,768,7843,Midfield,3382,Defender,77.0,3.1,3
3788759,768,3382,Defender,7843,Midfield,73.4,5.5,0
3788759,768,7843,Midfield,3943,Midfield,76.6,2.0,3
3788759,768,3943,Midfield,7843,Midfield,64.0,9.3,3
3788759,768,7843,Midfield,3382,Defender,74.8,2.8,3
3788759,768,3382,Defender,3943,Midfield,78.0,2.7,0
3788759,768,3943,Midfield,3323,Defender,57.9,11.8,3
3788759,768,3323,Defender,3943,Midfield,54.4,37.9,0
3788759,768,3943,Midfield,3382,Defender,59.3,15.6,3
3788759,768,3382,Defender,4706,Midfield,77.6,2.1,0
3788759,768,4706,Midfield,3323,Defender,73.2,25.7,3
3788759,768,3323,Defender,3382,Defender,51.5,36.5,0
3788759,768,3382,Defender,7843,Midfield,71.6,4.4,0
3788759,768,7843,Midfield,3233,Forward,77.2,3.1,3
3788759,768,3382,Defender,7843,Midfield,102.5,6.9,0
3788759,768,7843,Midfield,4354,Forward,120.0,0.1,3
3788759,768,4706,Midfield,3244,Defender,47.4,46.3,3
3788759,768,3244,Defender,9550,Defender,40.8,55.4,0
3788759,768,9550,Defender,3244,Defender,38.0,74.3,0
3788759,768,3244,Defender,3468,Goalkeeper,20.9,65.5,0
3788759,768,3468,Goalkeeper,3382,Defender,8.2,35.1,2
3788759,768,3382,Defender,7843,Midfield,41.1,2.7,0
3788759,768,3382,Defender,4706,Midfield,59.5,0.1,0
3788759,768,4706,Midfield,3382,Defender,58.9,6.7,3
3788759,942,3620,Defender,9466,Forward,57.5,58.6,0
3788759,942,9466,Forward,3620,Defender,62.6,47.7,1
3788759,942,3655,Defender,31067,Midfield,56.1,0.1,0
3788759,942,31067,Midfield,9481,Defender,55.0,16.3,3
3788759,942,9481,Defender,9645,Goalkeeper,29.0,29.3,0
3788759,942,9645,Goalkeeper,3620,Defender,10.7,56.1,2
3788759,942,3620,Defender,9048,Defender,25.6,60.4,0
3788759,942,9974,Midfield,9048,Defender,56.8,65.8,3
3788759,942,9048,Defender,9466,Forward,50.5,72.5,0
3788759,942,9466,Forward,3655,Defender,63.4,44.4,1
3788759,768,3244,Defender,9550,Defender,7.6,41.4,0
3788759,768,9550,Defender,3943,Midfield,3.4,55.6,0
3788759,942,31067,Midfield,10540,Defender,73.5,16.8,3
3788759,942,10540,Defender,9481,Defender,68.6,6.6,0
3788759,942,9481,Defender,3620,Defender,42.5,20.9,0
3788759,942,3620,Defender,10534,Midfield,46.6,50.5,0
3788759,942,10534,Midfield,31067,Midfield,53.8,37.6,3
3788759,942,31067,Midfield,10540,Defender,62.6,25.7,3
3788759,942,10540,Defender,31067,Midfield,60.5,12.0,0
3788759,942,31067,Midfield,3620,Defender,65.4,27.9,3
3788759,768,3244,Defender,3943,Midfield,26.6,51.6,0
3788759,768,3943,Midfield,3382,Defender,42.2,28.5,3
3788759,768,3382,Defender,7843,Midfield,39.9,6.0,0
3788759,768,7843,Midfield,3943,Midfield,60.9,3.4,3
3788759,768,3943,Midfield,9550,Defender,51.9,23.2,3
3788759,768,9550,Defender,4706,Midfield,70.0,69.9,0
3788759,768,4706,Midfield,9550,Defender,85.3,53.3,3
3788759,768,9550,Defender,4354,Forward,82.1,66.7,0
3788759,768,4354,Forward,9550,Defender,89.5,75.8,1
3788759,768,9550,Defender,3943,Midfield,73.5,71.3,0
3788759,768,3943,Midfield,3323,Defender,64.0,51.6,3
3788759,768,3323,Defender,3244,Defender,49.8,28.6,0
3788759,768,3244,Defender,3943,Midfield,47.6,45.2,0
3788759,768,3943,Midfield,3323,Defender,56.1,41.0,3
3788759,768,3323,Defender,3233,Forward,56.1,18.1,0
3788759,768,3233,Forward,9550,Defender,82.6,23.4,1
3788759,768,9550,Defender,4354,Forward,85.7,51.6,0
3788759,768,4706,Midfield,9550,Defender,86.3,47.7,3
3788759,768,9550,Defender,3244,Defender,84.6,67.6,0
3788759,768,3244,Defender,3943,Midfield,64.1,53.3,0
3788759,768,3943,Midfield,3244,Defender,65.8,37.5,3
3788759,768,3244,Defender,9550,Defender,57.5,52.8,0
3788759,768,9550,Defender,3244,Defender,71.0,72.9,0
3788759,768,3244,Defender,3468,Goalkeeper,42.2,57.4,0
3788759,768,3468,Goalkeeper,3244,Defender,19.7,39.7,2
3788759,768,3244,Defender,9550,Defender,29.2,61.6,0
3788759,768,9550,Defender,4706,Midfield,42.8,72.1,0
3788759,768,4706,Midfield,3943,Midfield,45.6,54.7,3
3788759,768,3943,Midfield,4706,Midfield,40.8,51.4,3
3788759,768,4706,Midfield,3323,Defender,38.3,51.6,3
3788759,768,3323,Defender,3382,Defender,42.5,9.0,0
3788759,768,3382,Defender,3323,Defender,56.1,3.1,0
3788759,768,3323,Defender,4706,Midfield,41.1,15.2,0
3788759,768,4706,Midfield,9550,Defender,42.8,32.0,3
3788759,768,9550,Defender,4706,Midfield,54.7,70.9,0
3788759,768,4706,Midfield,3244,Defender,55.0,43.5,3
3788759,768,3244,Defender,3323,Defender,55.0,37.7,0
3788759,768,3323,Defender,3382,Defender,50.6,29.6,0
3788759,768,3382,Defender,3233,Forward,77.0,11.0,0
3788759,768,3233,Forward,3943,Midfield,75.2,6.3,1
3788759,768,3943,Midfield,3244,Defender,58.7,22.6,3
3788759,768,3244,Defender,9550,Defender,50.8,59.6,0
3788759,768,9550,Defender,3244,Defender,64.9,72.3,0
3788759,768,3244,Defender,3323,Defender,48.8,53.0,0
3788759,768,3323,Defender,4706,Midfield,37.6,25.7,0
3788759,768,4706,Midfield,3943,Midfield,53.5,34.7,3
3788759,768,3943,Midfield,9550,Defender,63.1,54.6,3
3788759,768,9550,Defender,7843,Midfield,77.7,72.9,0
3788759,768,7843,Midfield,4354,Forward,81.4,66.1,3
3788759,768,4354,Forward,4706,Midfield,92.7,53.0,1
3788759,768,4706,Midfield,3382,Defender,81.2,47.6,3
3788759,942,31067,Midfield,9481,Defender,50.4,71.5,3
3788759,942,9481,Defender,9645,Goalkeeper,35.1,60.7,0
3788759,942,9645,Goalkeeper,3655,Defender,12.5,46.0,2
3788759,942,3655,Defender,9466,Forward,49.5,3.5,0
3788759,942,9466,Forward,9974,Midfield,70.9,14.9,1
3788759,942,9974,Midfield,31067,Midfield,66.6,40.0,3
3788759,942,31067,Midfield,9048,Defender,58.4,35.3,3
3788759,942,9048,Defender,9645,Goalkeeper,49.5,78.0,0
3788759,942,10534,Midfield,9048,Defender,62.8,67.6,3
3788759,768,9550,Defender,3468,Goalkeeper,20.9,47.4,0
3788759,768,3468,Goalkeeper,9550,Defender,13.6,43.8,2
3788759,768,9550,Defender,3943,Midfield,34.9,65.5,0
3788759,768,3943,Midfield,3382,Defender,36.3,42.8,3
3788759,768,3382,Defender,7843,Midfield,64.1,3.7,0
3788759,768,7843,Midfield,3323,Defender,65.4,3.4,3
3788759,768,3323,Defender,3244,Defender,42.8,26.2,0
3788759,768,3244,Defender,3943,Midfield,41.0,49.8,0
3788759,768,3943,Midfield,9550,Defender,46.2,39.7,3
3788759,768,9550,Defender,3244,Defender,53.9,68.5,0
3788759,768,3244,Defender,9550,Defender,53.5,41.4,0
3788759,768,9550,Defender,3233,Forward,67.2,68.1,0
3788759,768,4354,Forward,3382,Defender,90.9,49.8,1
3788759,768,9550,Defender,3943,Midfield,92.0,56.8,0
3788759,768,3943,Midfield,9550,Defender,83.6,52.5,3
3788759,942,31067,Midfield,9974,Midfield,32.8,38.0,3
3788759,942,9974,Midfield,10534,Midfield,29.0,29.6,3
3788759,768,9550,Defender,3244,Defender,47.8,73.4,0
3788759,768,3244,Defender,4706,Midfield,38.6,65.1,0
3788759,768,4706,Midfield,3382,Defender,45.0,54.7,3
3788759,768,3382,Defender,3233,Forward,76.2,13.8,0
3788759,768,3233,Forward,7843,Midfield,77.0,2.3,1
3788759,768,7843,Midfield,3943,Midfield,78.8,20.8,3
3788759,768,3943,Midfield,9550,Defender,80.0,44.2,3
3788759,768,9550,Defender,4354,Forward,86.7,70.7,0
3788759,768,4354,Forward,9550,Defender,105.5,64.8,1
3788759,768,9550,Defender,3323,Defender,90.6,49.5,0
3788759,768,3323,Defender,7843,Midfield,77.6,27.8,0
3788759,942,31067,Midfield,10540,Defender,25.3,52.0,3
3788759,942,10540,Defender,9048,Defender,38.5,75.0,0
3788759,768,3382,Defender,3468,Goalkeeper,40.8,25.4,0
3788759,768,3468,Goalkeeper,3233,Forward,21.1,52.5,2
3788759,768,3233,Forward,4354,Forward,99.7,40.3,1
3788759,942,3655,Defender,9466,Forward,78.6,14.3,0
3788759,942,9466,Forward,3655,Defender,83.3,4.9,1
3788759,942,3655,Defender,10534,Midfield,76.3,10.6,0
3788759,942,10534,Midfield,3655,Defender,63.7,14.0,3
3788759,942,3655,Defender,10534,Midfield,69.9,11.2,0
3788759,942,10534,Midfield,31067,Midfield,68.1,13.6,3
3788759,942,31067,Midfield,3655,Defender,72.3,24.3,3
3788759,942,3655,Defender,31067,Midfield,79.0,8.6,0
3788759,942,31067,Midfield,3620,Defender,78.6,29.3,3
3788759,942,3620,Defender,9974,Midfield,74.2,59.9,0
3788759,942,9974,Midfield,9048,Defender,96.0,62.0,3
3788759,942,3655,Defender,9481,Defender,120.0,80.0,0
3788759,942,9048,Defender,9645,Goalkeeper,50.1,63.4,0
3788759,942,3620,Defender,31067,Midfield,57.1,56.1,0
3788759,942,31067,Midfield,10534,Midfield,68.5,76.2,3
3788759,942,10534,Midfield,9048,Defender,89.9,62.5,3
3788759,942,9048,Defender,9974,Midfield,92.0,79.0,0
3788759,768,9550,Defender,3233,Forward,27.1,80.0,0
3788759,768,3233,Forward,3943,Midfield,34.9,64.7,1
3788759,768,3943,Midfield,3323,Defender,21.5,52.5,3
3788759,768,3323,Defender,3382,Defender,21.1,27.8,0
3788759,768,3382,Defender,9638,Forward,45.2,8.7,0
3788759,768,9638,Forward,3323,Defender,56.1,2.1,1
3788759,768,3323,Defender,3244,Defender,37.7,24.7,0
3788759,768,3244,Defender,3943,Midfield,38.2,57.0,0
3788759,768,3943,Midfield,3244,Defender,63.0,71.5,3
